Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2021-10-30,11300.0,668,10,Wet,5,False,,,11300.0,,11300.0,0.0,118.4046,0.12201897,14229.0,27.27,17.0,80.19,30,Rp0,0.0
2021-10-31,11300.0,669,10,Wet,6,False,11300.0,,11300.0,,11300.0,0.0,118.4046,0.12201897,14229.0,26.81,20.67,76.58,31,Rp0,0.0
2021-11-01,11300.0,670,11,Wet,0,False,11300.0,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14228.5,27.77,2.79,71.76,1,Rp0,0.0
2021-11-02,11300.0,671,11,Wet,1,False,11300.0,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14276.59961,27.75,3.38,76.88,2,Rp0,0.0
2021-11-03,11300.0,672,11,Wet,2,False,11300.0,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14289.90039,27.38,8.25,81.67,3,Rp0,0.0
2021-11-04,11300.0,673,11,Wet,3,False,11300.0,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14366.0,27.15,7.92,82.32,4,Rp0,0.0
2021-11-05,11300.0,674,11,Wet,4,False,11300.0,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14414.0,27.06,29.4,84.6,5,Rp0,0.0
2021-11-08,11200.0,677,11,Wet,0,False,,,,11300.0,11300.0,,118.8375,0.365610796,14319.7998,27.29,9.69,84.98,8,,0.0
2021-11-09,11350.0,678,11,Wet,1,False,,,11200.0,11300.0,11300.0,150.0,118.8375,0.365610796,14252.0,27.39,7.31,81.1,9,Rp150,1.34
2021-11-10,11350.0,679,11,Wet,2,False,,,11350.0,11300.0,11300.0,0.0,118.8375,0.365610796,14290.0,27.11,8.55,84.3,10,Rp0,0.0
2021-11-11,11350.0,680,11,Wet,3,False,,,11350.0,11300.0,11300.0,0.0,118.8375,0.365610796,14302.40039,27.13,6.22,84.94,11,Rp0,0.0
2021-11-12,11350.0,681,11,Wet,4,False,,,11350.0,11300.0,11300.0,0.0,118.8375,0.365610796,14261.7002,26.78,10.31,86.42,12,Rp0,0.0
2021-11-13,11350.0,682,11,Wet,5,False,,,11350.0,,11300.0,0.0,118.8375,0.365610796,14261.7002,26.77,8.84,84.29,13,Rp0,0.0
2021-11-14,11350.0,683,11,Wet,6,False,11328.57142857143,,11350.0,,11300.0,0.0,118.8375,0.365610796,14261.7002,27.22,10.02,77.16,14,Rp0,0.0
2021-11-15,11350.0,684,11,Wet,0,False,11350.0,,11350.0,11200.0,11300.0,0.0,118.8375,0.365610796,14186.7002,26.41,7.69,86.13,15,Rp0,0.0
2021-11-16,11350.0,685,11,Wet,1,False,11350.0,,11350.0,11350.0,11300.0,0.0,118.8375,0.365610796,14185.40039,26.95,4.1,81.2,16,Rp0,0.0
2021-11-17,11350.0,686,11,Wet,2,False,11350.0,,11350.0,11350.0,11300.0,0.0,118.8375,0.365610796,14274.2002,27.16,9.81,79.48,17,Rp0,0.0
2021-11-18,11300.0,687,11,Wet,3,False,11342.857142857143,,11350.0,11350.0,11300.0,-50.0,118.8375,0.365610796,14223.7998,27.05,7.3,83.26,18,-Rp50,-0.44
2021-11-19,11300.0,688,11,Wet,4,False,11335.714285714286,,11300.0,11350.0,,0.0,118.8375,0.365610796,14204.7002,27.54,1.67,80.95,19,Rp0,0.0
2021-11-22,11300.0,691,11,Wet,0,False,,,,11350.0,,,118.8375,0.365610796,14265.09961,26.99,6.78,81.17,22,,0.0
2021-11-23,11300.0,692,11,Wet,1,False,,,11300.0,11350.0,,0.0,118.8375,0.365610796,14259.59961,26.55,4.8,83.27,23,Rp0,0.0
2021-11-24,11300.0,693,11,Wet,2,False,,,11300.0,11350.0,11300.0,0.0,118.8375,0.365610796,14272.5,27.07,6.34,79.69,24,Rp0,0.0
2021-11-25,11300.0,694,11,Wet,3,False,,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14303.40039,26.75,10.87,84.78,25,Rp0,0.0
2021-11-26,11300.0,695,11,Wet,4,False,,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14320.0,26.26,6.47,83.81,26,Rp0,0.0
2021-11-27,11300.0,696,11,Wet,5,False,,,11300.0,,11300.0,0.0,118.8375,0.365610796,14320.0,26.48,7.1,83.28,27,Rp0,0.0
2021-11-28,11300.0,697,11,Wet,6,False,11300.0,,11300.0,,11300.0,0.0,118.8375,0.365610796,14320.0,26.74,5.13,82.89,28,Rp0,0.0
2021-11-29,11300.0,698,11,Wet,0,False,11300.0,,11300.0,11300.0,11300.0,0.0,118.8375,0.365610796,14408.2002,27.11,13.74,79.72,29,Rp0,0.0
2021-11-30,11250.0,699,11,Wet,1,False,11292.857142857143,,11300.0,11300.0,11300.0,-50.0,118.8375,0.365610796,14377.0,26.32,26.32,84.85,30,-Rp50,-0.44
2021-12-01,11250.0,700,12,Wet,2,False,11285.714285714286,,11250.0,11300.0,11300.0,0.0,119.5147,0.569853792,14333.0,26.73,7.7,81.23,1,Rp0,0.0
2021-12-02,11250.0,701,12,Wet,3,False,11278.57142857143,,11250.0,11300.0,11300.0,0.0,119.5147,0.569853792,14376.0,26.98,8.87,82.85,2,Rp0,0.0
2021-12-03,11250.0,702,12,Wet,4,False,11271.42857142857,,11250.0,11300.0,11300.0,0.0,119.5147,0.569853792,14443.7998,27.08,12.38,84.15,3,Rp0,0.0
2021-12-06,11250.0,705,12,Wet,0,False,,,,11300.0,,,119.5147,0.569853792,14514.0,27.05,7.63,86.5,6,,0.0
2021-12-07,11250.0,706,12,Wet,1,False,,,11250.0,11250.0,,0.0,119.5147,0.569853792,14490.0,26.95,12.34,85.63,7,Rp0,0.0
2021-12-08,11250.0,707,12,Wet,2,False,,,11250.0,11250.0,11200.0,0.0,119.5147,0.569853792,14393.2998,27.23,5.63,84.56,8,Rp0,0.0
2021-12-09,11250.0,708,12,Wet,3,False,,,11250.0,11250.0,11350.0,0.0,119.5147,0.569853792,14335.0,27.27,2.59,84.74,9,Rp0,0.0
2021-12-10,11250.0,709,12,Wet,4,False,,,11250.0,11250.0,11350.0,0.0,119.5147,0.569853792,14297.40039,27.5,1.79,84.62,10,Rp0,0.0
2021-12-11,11250.0,710,12,Wet,5,False,,,11250.0,,11350.0,0.0,119.5147,0.569853792,14297.40039,27.39,4.74,85.69,11,Rp0,0.0
2021-12-12,11250.0,711,12,Wet,6,False,11250.0,,11250.0,,11350.0,0.0,119.5147,0.569853792,14297.40039,27.2,6.13,85.73,12,Rp0,0.0
2021-12-13,11250.0,712,12,Wet,0,False,11250.0,,11250.0,11250.0,11350.0,0.0,119.5147,0.569853792,14351.90039,26.89,3.23,85.68,13,Rp0,0.0
2021-12-14,11250.0,713,12,Wet,1,False,11250.0,,11250.0,11250.0,11350.0,0.0,119.5147,0.569853792,14324.7002,26.78,6.23,87.21,14,Rp0,0.0
2021-12-15,11250.0,714,12,Wet,2,False,11250.0,,11250.0,11250.0,11350.0,0.0,119.5147,0.569853792,14342.5,27.05,2.93,83.54,15,Rp0,0.0
2021-12-16,11250.0,715,12,Wet,3,False,11250.0,,11250.0,11250.0,11350.0,0.0,119.5147,0.569853792,14297.5,27.53,2.52,83.37,16,Rp0,0.0
2021-12-17,11250.0,716,12,Wet,4,False,11250.0,,11250.0,11250.0,11350.0,0.0,119.5147,0.569853792,14380.0,28.06,4.87,81.2,17,Rp0,0.0
2021-12-20,11250.0,719,12,Wet,0,False,,,,11250.0,,,119.5147,0.569853792,14385.7002,26.46,27.47,86.62,20,,0.0
2021-12-21,11200.0,720,12,Wet,1,False,,,11250.0,11250.0,,-50.0,119.5147,0.569853792,14388.7002,26.11,4.79,81.09,21,-Rp50,-0.44
2021-12-22,11200.0,721,12,Wet,2,False,,,11200.0,11250.0,11300.0,0.0,119.5147,0.569853792,14263.90039,26.05,6.32,87.16,22,Rp0,0.0
2021-12-23,11200.0,722,12,Wet,3,False,,,11200.0,11250.0,11300.0,0.0,119.5147,0.569853792,14193.7998,26.01,16.25,85.43,23,Rp0,0.0
2021-12-24,11200.0,723,12,Wet,4,False,,,11200.0,11250.0,11300.0,0.0,119.5147,0.569853792,14167.7998,26.44,8.15,84.71,24,Rp0,0.0
2021-12-27,11200.0,726,12,Wet,0,False,,,,11250.0,11300.0,,119.5147,0.569853792,14189.2998,26.24,10.71,87.26,27,Rp0,0.0
2021-12-28,11250.0,727,12,Wet,1,False,,,11200.0,11200.0,11300.0,50.0,119.5147,0.569853792,14220.0,26.04,12.06,83.25,28,Rp50,0.45
2021-12-29,11200.0,728,12,Wet,2,False,,,11250.0,11200.0,11300.0,-50.0,119.5147,0.569853792,14238.2002,26.42,3.47,82.34,29,-Rp50,-0.44
2021-12-30,11200.0,729,12,Wet,3,False,,,11200.0,11200.0,11250.0,0.0,119.5147,0.569853792,14237.0,26.38,5.34,84.88,30,Rp0,0.0
2021-12-31,11200.0,730,12,Wet,4,False,,,11200.0,11200.0,11250.0,0.0,119.5147,0.569853792,14285.2002,25.93,17.35,86.57,31,Rp0,0.0
2022-01-01,11200.0,731,1,Wet,5,True,,,11200.0,,11250.0,0.0,120.1808,0.557337298,14285.2002,25.76,15.18,87.21,1,Rp0,0.0
2022-01-02,11200.0,732,1,Wet,6,False,11207.142857142857,,11200.0,,11250.0,0.0,120.1808,0.557337298,14285.2002,26.14,9.51,86.5,2,Rp0,0.0
2022-01-03,11250.0,733,1,Wet,0,False,11214.285714285714,,11200.0,11200.0,,50.0,120.1808,0.557337298,14215.0,26.01,6.89,84.26,3,Rp50,0.45
2022-01-04,11250.0,734,1,Wet,1,False,11214.285714285714,,11250.0,11250.0,,0.0,120.1808,0.557337298,14283.59961,26.01,7.85,84.39,4,Rp0,0.0
2022-01-05,11250.0,735,1,Wet,2,False,11221.42857142857,,11250.0,11200.0,11250.0,0.0,120.1808,0.557337298,14385.5,25.95,9.61,85.25,5,Rp0,0.0
2022-01-06,11250.0,736,1,Wet,3,False,11228.57142857143,,11250.0,11200.0,11250.0,0.0,120.1808,0.557337298,14446.5,26.45,9.21,85.42,6,Rp0,0.0
2022-01-07,11250.0,737,1,Wet,4,False,11235.714285714286,,11250.0,11200.0,11250.0,0.0,120.1808,0.557337298,14408.0,26.5,7.06,86.09,7,Rp0,0.0
2022-01-08,11250.0,738,1,Wet,5,False,11242.857142857143,,11250.0,11200.0,11250.0,0.0,120.1808,0.557337298,14408.0,26.13,1.54,86.21,8,Rp0,0.0
2022-01-09,11250.0,739,1,Wet,6,False,11250.0,,11250.0,11200.0,11250.0,0.0,120.1808,0.557337298,14408.0,26.55,1.33,83.64,9,Rp0,0.0
2022-01-10,11250.0,740,1,Wet,0,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.1808,0.557337298,14318.5,26.87,0.59,82.4,10,Rp0,0.0
2022-01-11,11250.0,741,1,Wet,1,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.1808,0.557337298,14313.0,26.76,4.66,84.36,11,Rp0,0.0
2022-01-12,11250.0,742,1,Wet,2,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.1808,0.557337298,14277.0,26.7,3.74,83.41,12,Rp0,0.0
2022-01-13,11250.0,743,1,Wet,3,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.1808,0.557337298,14298.90039,27.06,1.25,81.82,13,Rp0,0.0
2022-01-14,11250.0,744,1,Wet,4,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.1808,0.557337298,14276.0,26.38,5.78,87.17,14,Rp0,0.0
2022-01-17,11250.0,747,1,Wet,0,False,,,,11250.0,,,120.1808,0.557337298,14314.5,25.32,15.1,84.46,17,,0.0
2022-01-18,11250.0,748,1,Wet,1,False,,,11250.0,11250.0,,0.0,120.1808,0.557337298,14349.7002,25.64,7.08,84.68,18,Rp0,0.0
2022-01-19,11250.0,749,1,Wet,2,False,,,11250.0,11250.0,11250.0,0.0,120.1808,0.557337298,14382.2998,25.74,8.91,86.12,19,Rp0,0.0
2022-01-20,11250.0,750,1,Wet,3,False,,,11250.0,11250.0,11200.0,0.0,120.1808,0.557337298,14362.7998,26.05,13.9,83.0,20,Rp0,0.0
2022-01-21,11200.0,751,1,Wet,4,False,,,11250.0,11250.0,11200.0,-50.0,120.1808,0.557337298,14343.0,25.31,28.78,87.54,21,-Rp50,-0.44
2022-01-22,11200.0,752,1,Wet,5,False,,,11200.0,,11200.0,0.0,120.1808,0.557337298,14343.0,26.17,3.76,85.51,22,-Rp50,-0.44
2022-01-24,11250.0,754,1,Wet,0,False,,,,11250.0,,,120.1808,0.557337298,14329.7002,26.64,2.0,85.41,24,Rp50,0.45
2022-01-25,11250.0,755,1,Wet,1,False,,,11250.0,11250.0,,0.0,120.1808,0.557337298,14365.0,26.92,5.39,83.85,25,Rp0,0.0
2022-01-26,11250.0,756,1,Wet,2,False,,,11250.0,11250.0,11200.0,0.0,120.1808,0.557337298,14330.5,26.92,2.94,84.18,26,Rp0,0.0
2022-01-27,11250.0,757,1,Wet,3,False,,,11250.0,11250.0,11250.0,0.0,120.1808,0.557337298,14366.40039,26.64,3.13,85.44,27,Rp0,0.0
2022-01-28,11250.0,758,1,Wet,4,False,,,11250.0,11200.0,11200.0,0.0,120.1808,0.557337298,14389.2002,26.68,3.85,86.16,28,Rp0,0.0
2022-01-29,11250.0,759,1,Wet,5,False,,,11250.0,11200.0,11200.0,0.0,120.1808,0.557337298,14389.2002,26.61,1.85,84.05,29,Rp0,0.0
2022-01-30,11250.0,760,1,Wet,6,False,11250.0,,11250.0,,11200.0,0.0,120.1808,0.557337298,14389.2002,26.44,0.52,81.6,30,Rp0,0.0
2022-01-31,11250.0,761,1,Wet,0,False,11250.0,,11250.0,11250.0,11200.0,0.0,120.1808,0.557337298,14381.59961,26.49,3.26,83.84,31,Rp0,0.0
2022-02-02,11250.0,763,2,Wet,2,False,,,,11250.0,11250.0,,120.1586,-0.018472169,14322.2998,25.9,3.09,80.57,2,,0.0
2022-02-03,11250.0,764,2,Wet,3,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14363.7998,26.03,13.94,87.08,3,Rp0,0.0
2022-02-04,11250.0,765,2,Wet,4,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14377.0,25.93,41.44,89.49,4,Rp0,0.0
2022-02-05,11250.0,766,2,Wet,5,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14377.0,26.42,6.2,86.66,5,Rp0,0.0
2022-02-06,11250.0,767,2,Wet,6,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14377.0,27.13,4.49,84.6,6,Rp0,0.0
2022-02-07,11250.0,768,2,Wet,0,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14400.40039,27.23,6.58,83.01,7,Rp0,0.0
2022-02-08,11300.0,769,2,Wet,1,False,11257.142857142857,,11250.0,,11250.0,50.0,120.1586,-0.018472169,14405.59961,26.82,2.49,82.88,8,Rp50,0.44
2022-02-09,11300.0,770,2,Wet,2,False,11264.285714285714,,11300.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14379.5,25.71,23.07,87.69,9,Rp0,0.0
2022-02-10,11300.0,771,2,Wet,3,False,11271.42857142857,,11300.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14334.2002,26.35,4.53,84.4,10,Rp0,0.0
2022-02-11,11250.0,772,2,Wet,4,False,11271.42857142857,,11300.0,11250.0,11250.0,-50.0,120.1586,-0.018472169,14328.0,26.72,8.41,85.52,11,-Rp50,-0.44
2022-02-12,11250.0,773,2,Wet,5,False,11271.42857142857,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14328.0,26.33,8.86,85.18,12,-Rp50,-0.44
2022-02-13,11250.0,774,2,Wet,6,False,11271.42857142857,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14328.0,26.17,6.22,84.41,13,-Rp50,-0.44
2022-02-14,11250.0,775,2,Wet,0,False,11271.42857142857,,11250.0,11250.0,,0.0,120.1586,-0.018472169,14344.7002,26.47,3.26,82.49,14,Rp0,0.0
2022-02-15,11250.0,776,2,Wet,1,False,11264.285714285714,,11250.0,11300.0,,0.0,120.1586,-0.018472169,14303.0,26.4,4.47,86.13,15,Rp0,0.0
2022-02-16,11250.0,777,2,Wet,2,False,11257.142857142857,,11250.0,11300.0,11250.0,0.0,120.1586,-0.018472169,14260.59961,25.99,15.84,84.21,16,Rp0,0.0
2022-02-17,11250.0,778,2,Wet,3,False,11250.0,,11250.0,11300.0,11250.0,0.0,120.1586,-0.018472169,14274.40039,25.74,26.77,84.74,17,Rp0,0.0
2022-02-18,11250.0,779,2,Wet,4,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14348.0,25.81,28.28,87.75,18,Rp0,0.0
2022-02-21,11250.0,782,2,Wet,0,False,,,,11250.0,11200.0,,120.1586,-0.018472169,14365.90039,25.48,15.37,88.05,21,,0.0
2022-02-22,11250.0,783,2,Wet,1,False,,,11250.0,11250.0,,0.0,120.1586,-0.018472169,14355.0,24.99,10.98,86.12,22,Rp0,0.0
2022-02-23,11250.0,784,2,Wet,2,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14395.0,26.12,3.45,84.91,23,Rp0,0.0
2022-02-24,11250.0,785,2,Wet,3,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14365.0,26.13,6.45,78.04,24,Rp0,0.0
2022-02-25,11250.0,786,2,Wet,4,False,,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14452.5,25.25,2.69,82.12,25,Rp0,0.0
2022-02-26,11250.0,787,2,Wet,5,False,,,11250.0,,11250.0,0.0,120.1586,-0.018472169,14452.5,25.76,4.2,85.73,26,Rp0,0.0
2022-02-27,11250.0,788,2,Wet,6,False,11250.0,,11250.0,,11250.0,0.0,120.1586,-0.018472169,14452.5,26.05,8.97,87.06,27,Rp0,0.0
2022-02-28,11250.0,789,2,Wet,0,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.1586,-0.018472169,14334.2002,25.51,5.35,87.46,28,Rp0,0.0
2022-03-01,11250.0,790,3,Wet,1,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14360.0,25.87,5.54,86.99,1,,0.0
2022-03-02,11250.0,791,3,Wet,2,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14425.0,26.5,4.6,87.98,2,Rp0,0.0
2022-03-04,11250.0,793,3,Wet,4,False,,,,11250.0,11250.0,,120.9467,0.655883141,14358.40039,26.62,6.76,85.55,4,,0.0
2022-03-05,11250.0,794,3,Wet,5,False,,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14358.40039,26.36,8.91,85.42,5,,0.0
2022-03-06,11250.0,795,3,Wet,6,False,,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14358.40039,26.1,6.74,86.67,6,,0.0
2022-03-07,11250.0,796,3,Wet,0,False,,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14381.7002,26.23,7.48,85.25,7,Rp0,0.0
2022-03-08,11250.0,797,3,Wet,1,False,,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14406.40039,26.77,4.94,83.32,8,Rp0,0.0
2022-03-09,11250.0,798,3,Wet,2,False,,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14362.7002,27.22,2.14,80.99,9,Rp0,0.0
2022-03-10,11250.0,799,3,Wet,3,False,11250.0,,11250.0,,11300.0,0.0,120.9467,0.655883141,14251.0,26.78,3.09,85.36,10,Rp0,0.0
2022-03-11,11250.0,800,3,Wet,4,False,11250.0,,11250.0,11250.0,11300.0,0.0,120.9467,0.655883141,14275.0,26.89,3.71,84.71,11,Rp0,0.0
2022-03-12,11250.0,801,3,Wet,5,False,11250.0,,11250.0,11250.0,11300.0,0.0,120.9467,0.655883141,14275.0,27.25,17.48,83.21,12,Rp0,0.0
2022-03-13,11250.0,802,3,Wet,6,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14275.0,26.92,13.87,84.78,13,Rp0,0.0
2022-03-14,11250.0,803,3,Wet,0,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14325.5,27.03,2.8,80.37,14,Rp0,0.0
2022-03-15,11250.0,804,3,Wet,1,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14347.5,27.21,1.19,80.85,15,Rp0,0.0
2022-03-16,11250.0,805,3,Wet,2,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14305.2998,26.74,3.36,86.5,16,Rp0,0.0
2022-03-17,11250.0,806,3,Wet,3,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14263.5,26.76,7.77,84.06,17,Rp0,0.0
2022-03-18,11250.0,807,3,Wet,4,False,11250.0,,11250.0,11250.0,11250.0,0.0,120.9467,0.655883141,14326.0,26.2,7.78,85.48,18,Rp0,0.0
2022-03-21,11250.0,810,3,Wet,0,False,,,,11250.0,,,120.9467,0.655883141,14342.2998,25.83,15.94,84.9,21,Rp0,0.0
2022-03-22,11300.0,811,3,Wet,1,False,,,11250.0,11250.0,,50.0,120.9467,0.655883141,14345.0,26.44,8.49,83.15,22,Rp50,0.44
2022-03-23,11400.0,812,3,Wet,2,False,,,11300.0,11250.0,11250.0,100.0,120.9467,0.655883141,14345.5,25.73,7.92,80.59,23,Rp100,0.88
2022-03-24,11400.0,813,3,Wet,3,False,,,11400.0,11250.0,11250.0,0.0,120.9467,0.655883141,14389.0,25.41,16.96,79.92,24,Rp0,0.0
2022-03-25,11400.0,814,3,Wet,4,False,,,11400.0,11250.0,11250.0,0.0,120.9467,0.655883141,14337.09961,26.22,5.08,83.64,25,Rp0,0.0
2022-03-26,11400.0,815,3,Wet,5,False,,,11400.0,,11250.0,0.0,120.9467,0.655883141,14337.09961,26.57,4.9,80.47,26,Rp0,0.0
2022-03-27,11400.0,816,3,Wet,6,False,11364.285714285714,,11400.0,,11250.0,0.0,120.9467,0.655883141,14337.09961,26.57,3.62,82.12,27,Rp0,0.0
2022-03-28,11450.0,817,3,Wet,0,False,11392.857142857143,,11400.0,11250.0,11250.0,50.0,120.9467,0.655883141,14334.0,26.59,12.82,81.24,28,Rp50,0.44
2022-03-29,11450.0,818,3,Wet,1,False,11414.285714285714,,11450.0,11300.0,11250.0,0.0,120.9467,0.655883141,14373.0,26.65,13.0,82.63,29,Rp0,0.0
2022-03-30,11450.0,819,3,Wet,2,False,11421.42857142857,,11450.0,11400.0,11250.0,0.0,120.9467,0.655883141,14334.0,26.18,8.11,85.42,30,Rp0,0.0
2022-03-31,11450.0,820,3,Wet,3,False,11428.57142857143,,11450.0,11400.0,11250.0,0.0,120.9467,0.655883141,14327.5,26.81,1.08,80.87,31,Rp0,0.0
2022-04-01,11500.0,821,4,Dry,4,False,11442.857142857143,,11450.0,11400.0,11250.0,50.0,122.0902,0.945457793,14351.0,26.33,2.23,83.1,1,Rp50,0.44
2022-04-02,11500.0,822,4,Dry,5,False,11457.142857142857,,11500.0,11400.0,,0.0,122.0902,0.945457793,14351.0,26.52,25.48,80.86,2,Rp50,0.44
2022-04-03,11500.0,823,4,Dry,6,False,11471.42857142857,,11500.0,11400.0,11250.0,0.0,122.0902,0.945457793,14351.0,26.4,17.45,80.62,3,Rp50,0.44
2022-04-04,11450.0,824,4,Dry,0,False,11471.42857142857,,11500.0,11450.0,11250.0,-50.0,122.0902,0.945457793,14361.0,26.35,6.28,85.41,4,,0.0
2022-04-05,11450.0,825,4,Dry,1,False,11471.42857142857,,11450.0,11450.0,11250.0,0.0,122.0902,0.945457793,14322.2998,27.08,5.72,81.8,5,Rp0,0.0
2022-04-06,11400.0,826,4,Dry,2,False,11464.285714285714,,11450.0,11450.0,11250.0,-50.0,122.0902,0.945457793,14365.5,27.27,10.14,83.08,6,-Rp50,-0.44
2022-04-07,11400.0,827,4,Dry,3,False,11457.142857142857,,11400.0,11450.0,11250.0,0.0,122.0902,0.945457793,14382.0,27.61,1.89,78.79,7,Rp0,0.0
2022-04-08,11400.0,828,4,Dry,4,False,11442.857142857143,,11400.0,11500.0,11250.0,0.0,122.0902,0.945457793,14385.0,27.52,2.64,82.3,8,Rp0,0.0
2022-04-09,11400.0,829,4,Dry,5,False,11428.57142857143,,11400.0,11500.0,11250.0,0.0,122.0902,0.945457793,14385.0,27.3,13.3,83.6,9,Rp0,0.0
2022-04-10,11400.0,830,4,Dry,6,False,11414.285714285714,,11400.0,11500.0,11250.0,0.0,122.0902,0.945457793,14385.0,27.62,6.29,79.56,10,Rp0,0.0
2022-04-11,11400.0,831,4,Dry,0,False,11407.142857142857,,11400.0,11450.0,11250.0,0.0,122.0902,0.945457793,14355.0,27.0,8.86,82.96,11,Rp0,0.0
2022-04-12,11350.0,832,4,Dry,1,False,11392.857142857143,,11400.0,11450.0,11250.0,-50.0,122.0902,0.945457793,14360.7002,27.57,2.65,77.67,12,-Rp50,-0.44
2022-04-13,11350.0,833,4,Dry,2,False,11385.714285714286,,11350.0,11400.0,11250.0,0.0,122.0902,0.945457793,14364.2002,27.07,8.42,82.18,13,Rp0,0.0
2022-04-14,11350.0,834,4,Dry,3,False,11378.57142857143,,11350.0,11400.0,11250.0,0.0,122.0902,0.945457793,14360.2002,27.27,2.92,79.18,14,Rp0,0.0
2022-04-18,11400.0,838,4,Dry,0,True,,,,11400.0,,,122.0902,0.945457793,14337.0,27.36,0.33,77.92,18,,0.0
2022-04-19,11400.0,839,4,Dry,1,False,,,11400.0,11350.0,,0.0,122.0902,0.945457793,14353.7998,27.27,4.63,84.01,19,Rp0,0.0
2022-04-20,11400.0,840,4,Dry,2,False,,,11400.0,11350.0,11250.0,0.0,122.0902,0.945457793,14364.90039,27.39,5.12,84.11,20,Rp0,0.0
2022-04-21,11400.0,841,4,Dry,3,False,,,11400.0,11350.0,11300.0,0.0,122.0902,0.945457793,14351.0,27.05,5.23,83.03,21,Rp0,0.0
2022-04-22,11400.0,842,4,Dry,4,False,,,11400.0,,11400.0,0.0,122.0902,0.945457793,14382.0,26.51,6.69,85.63,22,Rp0,0.0
2022-04-25,11400.0,845,4,Dry,0,False,,,,11400.0,11400.0,,122.0902,0.945457793,14350.0,27.2,3.04,83.59,25,Rp0,0.0
2022-04-26,11400.0,846,4,Dry,1,False,,,11400.0,11400.0,11400.0,0.0,122.0902,0.945457793,14478.0,27.17,29.16,82.2,26,Rp0,0.0
2022-04-27,11450.0,847,4,Dry,2,False,,,11400.0,11400.0,11450.0,50.0,122.0902,0.945457793,14466.0,26.52,31.46,86.8,27,Rp50,0.44
2022-04-28,11450.0,848,4,Dry,3,False,,,11450.0,11400.0,11450.0,0.0,122.0902,0.945457793,14447.5,26.32,24.84,89.33,28,Rp0,0.0
2022-05-09,11450.0,859,5,Dry,0,False,,,,,11400.0,,122.5786,0.400032107,14490.0,27.83,20.83,82.38,9,,0.0
2022-05-10,11450.0,860,5,Dry,1,False,,,11450.0,,11400.0,0.0,122.5786,0.400032107,14552.2002,26.6,24.86,89.77,10,Rp0,0.0
2022-05-11,11400.0,861,5,Dry,2,False,,,11450.0,,11400.0,-50.0,122.5786,0.400032107,14520.7998,26.64,8.94,87.14,11,-Rp50,-0.44
2022-05-12,11400.0,862,5,Dry,3,False,,,11400.0,,11350.0,0.0,122.5786,0.400032107,14543.40039,27.23,2.09,83.96,12,Rp0,0.0
2022-05-13,11400.0,863,5,Dry,4,False,,,11400.0,,11350.0,0.0,122.5786,0.400032107,14632.09961,27.19,5.51,84.69,13,Rp0,0.0
